time_seconds,value
0.000000,0.3652752057
0.002000,-0.0781986101
0.004000,-0.0945821120
0.006000,0.3608069812
0.008000,-0.3667268237
0.010000,-0.4501537095
0.012000,-0.2337011071
0.014000,0.6575449513
0.016000,0.4230153923
0.018000,0.2983242320
0.020000,0.4098332980
0.022000,0.3974447117
0.024000,0.6260067706
0.026000,-0.4838704943
0.028000,-0.4034935700
0.030000,-0.7211961812
0.032000,-0.3352268840
0.034000,-0.9570692742
0.036000,-0.8298433391
0.038000,-0.3488723644
0.040000,-0.5603167874
0.042000,-0.5797314676
0.044000,-0.4182125516
0.046000,0.0723846267
0.048000,-0.2413152447
0.050000,-0.1759216339
0.052000,-0.1687419014
0.054000,-0.0838869206
0.056000,0.1359186979
0.058000,0.7572098449
0.060000,0.7739743879
0.062000,0.6961494672
0.064000,0.1294736113
0.066000,-0.0387666064
0.068000,0.0761788013
0.070000,0.3755129996
0.072000,0.4357265687
0.074000,0.1394077414
0.076000,0.3516875565
0.078000,0.3319669392
0.080000,0.2345867506
0.082000,-0.0138547930
0.084000,0.0254075622
0.086000,-0.0546139351
0.088000,-0.1694489071
0.090000,-0.1949728287
0.092000,0.2365762398
0.094000,-0.6376115307
0.096000,-0.7228514425
0.098000,-0.3605393758
0.100000,-0.1344075387
0.102000,0.7564511656
0.104000,0.1816134795
0.106000,0.4284070968
0.108000,0.8814437180
0.110000,0.6399440499
0.112000,1.0651478464
0.114000,1.2017782593
0.116000,0.7182649278
0.118000,0.6891384933
0.120000,1.1626706141
0.122000,1.6608065754
0.124000,1.2782489472
0.126000,1.6844247307
0.128000,1.9681900916
0.130000,1.9860735802
0.132000,1.3218352268
0.134000,1.1436579223
0.136000,0.3183515221
0.138000,0.0134006797
0.140000,0.4335258682
0.142000,0.4085988609
0.144000,0.2373103563
0.146000,0.5757009274
0.148000,0.8641229585
0.150000,0.5516948683
0.152000,0.4168404560
0.154000,-0.1733307859
0.156000,-0.5456758254
0.158000,-0.7979012875
0.160000,-0.7198035192
0.162000,-0.6793104905
0.164000,-0.5851991754
0.166000,-0.4646050818
0.168000,-0.4289848396
0.170000,-0.2480687297
0.172000,-0.4358106464
0.174000,0.0047235266
0.176000,-0.1015487642
0.178000,-0.1803264691
0.180000,-0.2257688596
0.182000,0.0703937435
0.184000,-0.2350265362
0.186000,-0.1976805561
0.188000,-0.0113062944
0.190000,0.2778886556
0.192000,0.5792516406
0.194000,-0.1106188046
0.196000,0.5765968180
0.198000,0.2468807526
0.200000,0.3028437486
0.202000,0.6895384118
0.204000,1.1365863749
0.206000,1.4673031379
0.208000,1.2732033961
0.210000,0.7743694459
0.212000,0.6699233870
0.214000,0.3485134995
0.216000,0.6815820594
0.218000,0.9832136023
0.220000,1.4952865281
0.222000,1.4584429513
0.224000,1.0466283125
0.226000,1.2361072620
0.228000,1.4288817213
0.230000,1.4891078809
0.232000,1.3836690911
0.234000,1.0185350031
0.236000,0.6104780813
0.238000,0.9963501253
0.240000,1.0564479255
0.242000,0.8070955826
0.244000,0.2034479763
0.246000,0.2672058267
0.248000,0.6012547411
0.250000,0.7560457652
0.252000,0.8994442666
0.254000,0.8372405586
0.256000,0.8322306567
0.258000,1.0693637417
0.260000,0.2581031354
0.262000,-0.2548592543
0.264000,-0.7029906341
0.266000,-0.5971391210
0.268000,-0.6770347041
0.270000,-0.3242863789
0.272000,-0.2006673746
0.274000,-0.0857205589
0.276000,0.2600251256
0.278000,0.3457244897
0.280000,0.6432640455
0.282000,0.3338079336
0.284000,-0.0868277082
0.286000,-0.1518777541
0.288000,-0.1320718857
0.290000,-0.2595462429
0.292000,-0.5884624769
0.294000,-0.1554681778
0.296000,0.3621992426
0.298000,0.6177670411
0.300000,-0.0260379685
0.302000,0.2152822053
0.304000,0.4596799108
0.306000,0.8513391374
0.308000,0.6841727984
0.310000,-0.3557787297
0.312000,-0.3549553399
0.314000,0.0671274574
0.316000,0.1405716284
0.318000,0.2599084127
0.320000,-0.4131843854
0.322000,-0.4714230472
0.324000,-0.5255250807
0.326000,-0.3476972994
0.328000,-0.2468760431
