time_seconds,value
0.000000,0.6003017161
0.002000,1.2080464111
0.004000,0.7498140279
0.006000,0.8167118043
0.008000,0.4858549499
0.010000,-0.1163688347
0.012000,0.2996621759
0.014000,0.4420886646
0.016000,0.3888252411
0.018000,0.4743046486
0.020000,0.5522868799
0.022000,0.6553906117
0.024000,0.9566031120
0.026000,0.6203931722
0.028000,0.3678049834
0.030000,0.4946606718
0.032000,-0.3743033785
0.034000,0.3782751364
0.036000,0.3573218279
0.038000,0.2076756331
0.040000,-0.2576242154
0.042000,-0.2601016760
0.044000,0.3610462326
0.046000,0.0794192669
0.048000,-0.1922066605
0.050000,-0.0733022685
0.052000,-0.7335837347
0.054000,-0.4102184308
0.056000,-0.7299133875
0.058000,0.1542339476
0.060000,-0.0268133053
0.062000,-0.2558862055
0.064000,0.0296220714
0.066000,0.2765340025
0.068000,0.6673516382
0.070000,0.8356410483
0.072000,0.6784914215
0.074000,-0.0726788791
0.076000,-0.2908881874
0.078000,0.1559350813
0.080000,-0.0438981451
0.082000,0.5057421183
0.084000,0.8451849955
0.086000,0.5280922487
0.088000,0.8981040148
0.090000,0.0098464901
0.092000,0.0737570782
0.094000,0.1850072959
0.096000,-0.1582036558
0.098000,-0.3351405067
0.100000,-0.0280970692
0.102000,0.1007175150
0.104000,0.3953474220
0.106000,-0.0601717638
0.108000,0.5181099099
0.110000,0.3297968433
0.112000,0.1086505521
0.114000,0.4539730726
0.116000,0.5177257745
0.118000,0.1384676514
0.120000,0.3059878352
0.122000,0.3898848938
0.124000,-0.0499571826
0.126000,-0.0500944712
0.128000,0.0009230829
0.130000,-0.2344831916
0.132000,-0.1634829653
0.134000,-0.4044326651
0.136000,-0.5470801265
0.138000,-0.7506962073
0.140000,-0.5772314580
0.142000,-0.9770683272
0.144000,-0.5527785530
0.146000,0.0875842319
0.148000,0.0967167577
0.150000,-0.4620804534
0.152000,0.0123975734
0.154000,0.8844036945
0.156000,0.8959504877
0.158000,0.9195538778
0.160000,0.8574144518
0.162000,0.9975608929
0.164000,0.6101892517
0.166000,0.7335600409
0.168000,-0.0933642205
0.170000,0.2588225086
0.172000,-0.0867177664
0.174000,0.3360170075
0.176000,0.3153976167
0.178000,0.4966669965
0.180000,1.0998501671
0.182000,1.3662663107
0.184000,0.6798732202
0.186000,0.4177607421
0.188000,1.2575419648
0.190000,0.2948238782
0.192000,-0.2288392022
0.194000,-0.0550382242
0.196000,-0.3265904085
0.198000,-0.5645494493
0.200000,-0.1298654781
0.202000,-0.2468256948
0.204000,-0.3690270831
0.206000,0.2266565664
0.208000,-0.5297006682
0.210000,-0.2621991591
0.212000,-0.5137614842
0.214000,0.0703477654
0.216000,0.3187399332
0.218000,0.3244499056
0.220000,0.3829062546
0.222000,-0.5376343932
0.224000,-0.3759085441
0.226000,-0.1901041782
0.228000,0.0128267417
0.230000,0.2522378836
0.232000,0.5586440076
0.234000,0.6237282247
0.236000,0.0426710485
0.238000,0.0863994161
0.240000,1.0071049731
0.242000,0.5309091691
0.244000,0.2024154438
0.246000,-0.0830577753
0.248000,-0.2728569876
0.250000,-0.2889565404
0.252000,-0.3428782477
0.254000,0.6694502864
0.256000,0.3691963289
0.258000,-0.1696410125
0.260000,-0.3070174787
0.262000,0.1023111868
0.264000,0.0300929259
0.266000,-0.0282247644
0.268000,0.4069070819
0.270000,0.1526493831
0.272000,1.0132223547
0.274000,0.7629121776
0.276000,0.5909132678
0.278000,0.5029100993
0.280000,1.0008356158
0.282000,0.7050635642
0.284000,0.7294165744
0.286000,0.1350393318
0.288000,0.3579734114
0.290000,1.3985203396
0.292000,0.8844023906
0.294000,0.2678105577
0.296000,0.3467484619
0.298000,0.1048008594
0.300000,-0.0444506370
0.302000,0.2160133547
0.304000,0.2995370213
0.306000,0.1618517525
0.308000,0.0667758679
0.310000,-0.1303641212
0.312000,0.3448262700
0.314000,0.2865661110
0.316000,0.4811849805
0.318000,-0.4072047572
0.320000,-0.3325587880
0.322000,-0.3543413429
0.324000,0.0772990766
0.326000,0.4381455542
0.328000,0.4215502896
0.330000,0.3142972852
0.332000,0.2181616851
0.334000,-0.7190444674
0.336000,-0.5459234724
0.338000,-1.0744150174
0.340000,-0.4269144573
0.342000,-0.3606617300
0.344000,0.1045598782
0.346000,1.0058884577
0.348000,0.7706210633
0.350000,0.2991038088
0.352000,0.3276892659
0.354000,-0.2738676397
0.356000,0.5951233315
0.358000,-0.0742657890
0.360000,0.2728494068
0.362000,0.2651415983
0.364000,-0.0240222099
0.366000,-0.0937729688
0.368000,-0.2791385109
0.370000,-0.2534826770
0.372000,-0.1107789698
0.374000,-0.0247144791
0.376000,-0.4715633748
0.378000,-0.6931448888
0.380000,-0.3957198216
0.382000,-0.4983330872
0.384000,-0.1241315194
0.386000,-0.1739990576
0.388000,-0.3691780035
0.390000,-0.2395327932
0.392000,-0.0794694796
0.394000,-0.0951366365
0.396000,-0.8244744867
0.398000,0.0877944683
0.400000,0.2172948877
0.402000,0.0221035888
0.404000,-0.3164985685
0.406000,-0.2954518733
0.408000,-0.0341632116
0.410000,-0.4738370293
0.412000,-0.7611514818
0.414000,-0.4169869587
0.416000,-0.5311467837
0.418000,-0.0637056500
0.420000,0.1520223275
0.422000,0.1004805861
0.424000,0.0249315761
0.426000,-0.3185429654
0.428000,-0.3180047827
0.430000,-0.6352739281
0.432000,-0.4681169800
0.434000,-0.6228469578
0.436000,-0.9014734514
0.438000,-1.2613250801
0.440000,-0.3434848449
0.442000,-0.5952783212
0.444000,-0.0505816844
0.446000,-0.2992403194
0.448000,0.0404308353
0.450000,-0.0707187763
0.452000,0.1260092752
0.454000,-0.0250216321
0.456000,0.1426135865
0.458000,-0.2384169699
0.460000,-0.2420306867
0.462000,0.3390571503
0.464000,-0.0970962357
0.466000,-0.5791264351
0.468000,-0.0002525132
0.470000,-0.0467695958
0.472000,-0.1790973692
0.474000,0.0770319235
0.476000,-0.1745876854
0.478000,0.2286373949
0.480000,-0.0598194356
0.482000,-0.9867103864
0.484000,-0.7768417516
0.486000,-0.7081486854
0.488000,-0.3458595656
0.490000,-0.2090778361
0.492000,-0.7521442802
0.494000,-0.0136957622
0.496000,0.2343360802
0.498000,0.1872648055
0.500000,0.0978571614
0.502000,0.6191269718
0.504000,0.5644521904
0.506000,0.3853041664
0.508000,0.0296667370
0.510000,-0.4204568253
0.512000,-0.5810672333
0.514000,-0.3128549993
0.516000,-0.8141038284
0.518000,-0.0963320483
0.520000,0.0208173735
0.522000,0.2599697405
0.524000,-0.4500111833
0.526000,-0.1741670171
0.528000,-0.2791683322
0.530000,0.1139869560
0.532000,0.1815954511
0.534000,0.2756772219
0.536000,0.5189190345
0.538000,0.2189287026
0.540000,-0.3856576688
0.542000,-0.7344887594
0.544000,-0.3390481109
0.546000,-0.4699971136
0.548000,-0.0826729416
0.550000,-0.2569843228
0.552000,-0.1243053609
0.554000,0.1201966477
0.556000,0.3808738965
0.558000,0.4990108859
0.560000,0.1326517215
0.562000,0.3230579808
0.564000,0.6793487637
0.566000,0.2707962616
0.568000,0.5344262980
0.570000,-0.2664663449
0.572000,-0.3248227105
0.574000,-0.5162524586
0.576000,-0.2242343009
0.578000,-0.1907615698
0.580000,-0.2709226737
0.582000,0.0264990553
0.584000,0.4559655128
0.586000,0.0920497355
0.588000,0.0642610113
0.590000,0.3469131759
0.592000,-0.2906220428
0.594000,-0.3882141327
0.596000,-0.3786367838
0.598000,-0.4002674632
0.600000,-0.7620291732
0.602000,-0.3403562928
0.604000,-0.3040333951
0.606000,0.6333874011
0.608000,-0.2534207037
0.610000,-0.3405942208
0.612000,-0.2678011402
0.614000,-0.6123336127
0.616000,-0.4692488643
0.618000,0.2237788076
0.620000,0.1024586025
0.622000,0.6542663468
0.624000,0.2386451888
0.626000,0.0284012869
0.628000,0.2621678501
0.630000,0.2203148224
0.632000,-0.2953254436
0.634000,-0.1813412238
0.636000,0.2451559705
0.638000,-0.2176127175
0.640000,-0.4172976756
0.642000,-0.6804912429
0.644000,-0.3595785659
0.646000,-0.2900784877
0.648000,-0.0352945759
0.650000,0.3313929311
0.652000,0.5458757466
0.654000,0.4182073646
0.656000,-0.0334262975
0.658000,0.1111518935
0.660000,0.1238251188
0.662000,0.0248077864
0.664000,-0.7876883374
0.666000,-0.5080623468
0.668000,-0.0411840137
0.670000,0.0751933300
0.672000,0.6523170486
0.674000,0.6992491370
0.676000,0.5779671676
0.678000,0.7809230527
0.680000,0.5417905714
0.682000,0.2007940683
0.684000,-0.3385311546
0.686000,-0.0068013062
0.688000,0.4563215342
0.690000,0.3659456572
0.692000,-0.3689012389
0.694000,0.8471831096
0.696000,1.0833513873
0.698000,0.5026194074
0.700000,0.7078955587
0.702000,0.2413995898
0.704000,0.3452454541
0.706000,0.6317484062
0.708000,0.2334534081
0.710000,0.3972970303
0.712000,0.4424324515
0.714000,0.2806418859
0.716000,-0.1574217687
0.718000,-0.2506415378
0.720000,-0.5550778660
0.722000,-0.7754915450
0.724000,-0.1038033751
0.726000,0.0922273334
0.728000,0.0142136608
0.730000,0.8251732191
0.732000,0.5306649025
0.734000,0.5234566559
0.736000,0.6709974987
0.738000,0.9699657565
0.740000,0.4270907329
0.742000,0.3708449521
0.744000,-0.1070531356
0.746000,-0.4051683131
0.748000,-0.2217667829
0.750000,-0.7082099460
0.752000,-0.3124389175
0.754000,-0.6154055400
0.756000,0.2196433131
0.758000,-0.5504925474
0.760000,-0.1906940629
0.762000,-0.1932781516
0.764000,0.0773537929
0.766000,0.2761525961
0.768000,0.6502283286
0.770000,0.6289506632
0.772000,0.6814115992
0.774000,0.2619597805
0.776000,0.3180342589
