time_seconds,value
0.0,-2.742615490722642
0.004,-3.964600354003892
0.008,-1.0003974731445169
0.012,0.7567741577148581
0.016,-3.053833752441392
0.02,-1.1767890747070169
0.024,-2.121033459472642
0.028,1.3288261596679831
0.032,-1.4033515747070169
0.036,8.689208239746108
0.04,2.685393542480483
0.044,7.015563220214858
0.048,2.597136706542983
0.052,5.440276354980483
0.056,-2.204132824707017
0.06,6.775786608886733
0.064,-5.356537609863267
0.068,-1.5322273071288919
0.072,-8.206696301269517
0.076,-9.241760998535142
0.08,-8.758057385253892
0.084,-7.498291760253892
0.088,-7.180481701660142
0.092,-5.660706311035142
0.096,-5.491699963378892
0.1,-5.129883557128892
0.104,-5.406250744628892
0.108,1.1064750854492331
0.112,-5.144226818847642
0.116,-7.213501721191392
0.12,-0.8298957641601419
0.124,-4.775360852050767
0.128,2.545714587402358
0.132,0.17913743896485812
0.136,7.597075671386733
0.14,2.695128649902358
0.144,2.781005114746108
0.148,1.9717399780273581
0.152,4.850585192871108
0.156,4.780791491699233
0.16,0.9020683471679831
0.164,0.2937004272461081
0.168,5.193999499511733
0.172,0.22064134521485812
0.176,-10.077973156738267
0.18,-3.619538098144517
0.184,4.927886218261733
0.188,1.4456779663086081
0.192,-4.592743664550767
0.196,-3.483368664550767
0.2,-2.364838391113267
0.204,-6.061188488769517
0.208,-4.912628918457017
0.212,-8.665894299316392
0.216,-9.812409191894517
0.22,-6.319428234863267
0.224,-14.199433117675767
0.228,-0.5646980102538919
0.232,-1.0672920043945169
0.236,6.985594958496108
0.24,2.121276110839858
0.244,13.426299304199233
0.248,8.886687487792983
0.252,13.242858142089858
0.256,6.172301501464858
0.26,12.345885485839858
0.264,1.9005729858398581
0.268,7.355223864746108
0.272,5.469359606933608
0.276,11.302153796386733
0.28,11.634429187011733
0.284,7.664977282714858
0.288,6.479003161621108
0.292,4.167144030761733
0.296,4.038176745605483
0.3,3.170317858886733
0.304,4.307982653808608
0.308,2.807311267089858
0.312,-2.561737805175767
0.316,-3.617157727050767
0.32,1.1286918823242331
0.324,-2.685883312988267
0.328,0.4408256713867331
0.332,2.019438952636733
0.336,-0.20468214111326688
0.34,2.318694323730483
0.344,6.777648181152358
0.348,9.033751696777358
0.352,18.758757800292983
0.356,18.283690661621108
0.36,11.784606188964858
0.364,2.880034655761733
0.368,3.306365222167983
0.372,-0.5780647094726419
0.376,0.9046013061523581
0.38,3.608367175292983
0.384,3.171965808105483
0.388,7.243804187011733
0.392,-0.18173292236326688
0.396,-0.6515205200195169
0.4,-1.2362678344726419
0.404,0.4080803100586081
0.408,-5.993256359863267
0.412,-2.461853771972642
0.416,-5.389069348144517
0.42,5.537810534667983
0.424,5.843535632324233
0.428,12.040496081542983
0.432,8.868407458496108
0.436,11.068083972167983
0.44,11.097930163574233
0.444,8.045928210449233
0.448,5.131652087402358
0.452,8.076476306152358
0.456,2.739470690917983
0.46,8.941802233886733
0.464,5.830199450683608
0.468,7.354003161621108
0.472,6.757811755371108
0.476,11.268645495605483
0.48,13.881835192871108
0.484,17.893096179199233
0.488,13.128356188964858
0.492,6.547576159667983
0.496,4.473326892089858
0.5,0.6560356323242331
0.504,-2.138031750488267
0.508,2.965819567871108
0.512,1.1035759155273581
0.516,3.295745104980483
0.52,11.771392077636733
0.524,10.318755358886733
0.528,7.814391345214858
0.532,5.081298083496108
0.536,9.524169177246108
0.54,6.911925524902358
0.544,12.003173083496108
0.548,15.013823718261733
0.552,14.845946520996108
0.556,12.555358142089858
0.56,15.475920886230483
0.564,12.770049304199233
0.568,13.620513171386733
0.572,6.297026843261733
0.576,3.976226062011733
0.58,1.0138542358398581
0.584,6.838042468261733
0.588,2.348601550292983
0.592,-8.367493420410142
0.596,-1.7001960571288919
0.6,-3.712097912597642
0.604,1.9421074096679831
0.608,3.119109362792983
0.612,3.807585925292983
0.616,5.055693835449233
0.62,6.220580310058608
0.624,5.932860583496108
0.628,10.291899890136733
0.632,6.922454089355483
0.636,7.114043444824233
0.64,5.639464587402358
0.644,0.02950975341798312
0.648,-0.5251472290038919
0.652,-0.3680732543945169
0.656,-3.480042248535142
0.66,1.9724113647461081
0.664,-0.8983772094726419
0.668,5.441619128417983
0.672,6.577086657714858
0.676,1.8876640502929831
0.68,11.295653552246108
0.684,12.059508532714858
0.688,9.582579821777358
0.692,0.23239061279298312
0.696,2.840117663574233
0.7,4.088256091308608
0.704,0.9397880737304831
0.708,2.325682849121108
0.712,3.301634997558608
0.716,0.5660392944336081
0.72,6.017577380371108
0.724,-3.105988293457017
0.728,-2.932862072753892
0.732,-1.1858527954101419
0.736,6.602843493652358
0.74,-3.838471203613267
0.744,2.162566394042983
0.748,3.638030261230483
0.752,7.768523425292983
0.756,4.488738269042983
