time_seconds,value
0.0,-19.542129687500164
0.004,-19.542617968750164
0.008,-25.389785937500164
0.012,-18.717422656250164
0.016,-15.443985156250164
0.02,-27.319961718750164
0.024,-25.187637500000164
0.028,-32.750625781250164
0.032,-22.303848437500164
0.036,-27.825332812500164
0.04,-24.359512500000164
0.044,-29.133926562500164
0.048,-29.988418750000164
0.052,-31.218887500000164
0.056,-32.303360156250164
0.06,-23.009414843750164
0.064,-27.065567187500164
0.068,-23.213516406250164
0.072,-24.022598437500164
0.076,-20.741836718750164
0.08,-32.880508593750164
0.084,-19.974746875000164
0.088,-15.447403125000164
0.092,-16.661758593750164
0.096,-23.231094531250164
0.1,-24.048965625000164
0.104,-25.149063281250164
0.108,-21.202774218750164
0.112,-11.107559375000164
0.116,-22.524551562500164
0.12,-14.219864062500164
0.124,-17.718399218750164
0.128,-20.623672656250164
0.132,-16.194473437500164
0.136,-20.934707812500164
0.14,-21.408340625000164
0.144,-30.507950000000164
0.148,-17.932266406250164
0.152,-11.411758593750164
0.156,-23.350723437500164
0.16,-27.072403125000164
0.164,-25.108535937500164
0.168,-14.643692187500164
0.172,-25.252578906250164
0.176,-20.809707812500164
0.18,-19.892715625000164
0.184,-8.844375781250164
0.188,-18.193985156250164
0.192,-17.640274218750164
0.196,-16.991836718750164
0.2,-17.878067187500164
0.204,-17.650528125000164
0.208,-30.194473437500164
0.212,-29.692032031250164
0.216,-23.982559375000164
0.22,-10.259414843750164
0.224,-14.853164843750164
0.228,-22.715469531250164
0.232,-13.996719531250164
0.236,-19.566055468750164
0.24,-13.850235156250164
0.244,-25.254532031250164
0.248,-30.955215625000164
0.252,-12.715957812500164
0.256,-24.129532031250164
0.26,-20.255996875000164
0.264,-16.437149218750164
0.268,-13.198379687500164
0.272,-27.382461718750164
0.276,-16.631973437500164
0.28,-17.357071093750164
0.284,-19.873184375000164
0.288,-20.595840625000164
0.292,-18.686660937500164
0.296,-15.367325000000164
0.3,-21.553848437500164
0.304,-17.379043750000164
0.308,-22.801895312500164
0.312,-16.901016406250164
0.316,-19.468887500000164
0.32,-15.798477343750164
0.324,-11.859024218750164
0.328,-21.965469531250164
0.332,-11.598282031250164
0.336,-19.760391406250164
0.34,-22.587539843750164
0.344,-23.652969531250164
0.348,-10.624160937500164
0.352,-19.182266406250164
0.356,-30.220840625000164
0.36,-33.311172656250164
0.364,-15.600235156250164
0.368,-15.230117968750164
0.372,-27.197891406250164
0.376,-35.606582812500164
0.38,-19.734512500000164
0.384,-27.247207812500164
0.388,-36.111465625000164
0.392,-20.153457812500164
0.396,-27.025528125000164
0.4,-29.619278125000164
0.404,-23.639297656250164
0.408,-20.254043750000164
0.412,-21.802383593750164
0.416,-25.270157031250164
0.42,-21.086075000000164
0.424,-18.825821093750164
0.428,-29.653946093750164
0.432,-23.069961718750164
0.436,-33.574844531250164
0.44,-23.681778125000164
0.444,-16.235977343750164
0.448,-15.206680468750164
0.452,-20.305801562500164
0.456,-21.843887500000164
0.46,-23.985489062500164
0.464,-16.088516406250164
0.468,-16.705215625000164
0.472,-33.945450000000164
0.476,-12.944473437500164
0.48,-18.717422656250164
0.484,-22.561172656250164
0.488,-9.568496875000164
0.492,-28.069473437500164
0.496,-17.043106250000164
0.5,-16.217422656250164
0.504,-27.483535937500164
0.508,-14.098282031250164
0.512,-20.714492968750164
0.516,-19.647110156250164
