time_seconds,value
0.0,28.22639296874968
0.004,41.84504531249968
0.008,42.16291640624968
0.012,45.15363906249968
0.016,55.63410781249968
0.02,62.79694960937468
0.024,61.00373671874968
0.028,53.13361953124968
0.032,52.93855117187468
0.036,59.81477187499968
0.04,50.01838515624968
0.044,51.73884414062468
0.048,43.76887343749968
0.052,44.99519179687468
0.056,39.76423476562468
0.06,27.37336562499968
0.064,25.30744765624968
0.068,25.45246718749968
0.072,17.77961562499968
0.076,12.265943749999678
0.08,14.561842187499678
0.084,6.159010156249678
0.088,10.418287499999678
0.092,-4.697923437500322
0.096,1.1555921874996784
0.1,0.5188734374996784
0.104,1.3255140624996784
0.108,-10.254564062500322
0.112,-9.880540625000322
0.116,-13.515306250000322
0.12,-8.073411718750322
0.124,-22.68522812500032
0.128,-29.81315781250032
0.132,-16.91472031250032
0.136,-16.14909531250032
0.14,-25.15788437500032
0.144,-28.50895859375032
0.148,-26.98112656250032
0.152,-26.71794296875032
0.156,-31.71354843750032
0.16,-35.52556015625032
0.164,-29.37077500000032
0.168,-33.45964218750032
0.172,-39.06266953125032
0.176,-50.06364609375032
0.18,-55.73991562500032
0.184,-47.96989609375032
0.188,-56.32536484375032
0.192,-60.75993515625032
0.196,-59.19938828125032
0.2,-54.90300156250032
0.204,-50.00749375000032
0.208,-55.50651718750032
0.212,-60.14763046875032
0.216,-61.39323593750032
0.22,-42.71550156250032
0.224,-57.01140000000032
0.228,-53.94450546875032
0.232,-60.30290390625032
0.236,-54.56608750000032
0.24,-59.97917343750032
0.244,-59.35759140625032
0.248,-55.22770859375032
0.252,-46.38542343750032
0.256,-51.43669296875032
0.26,-51.99919296875032
0.264,-46.61784531250032
0.268,-48.01921250000032
0.272,-56.41179062500032
0.276,-62.25798203125032
0.28,-59.41227890625032
0.284,-47.27409531250032
0.288,-49.90934921875032
0.292,-59.05973984375032
0.296,-58.98600937500032
0.3,-50.89372421875032
0.304,-51.71696640625032
0.308,-62.23893906250032
0.312,-59.40300156250032
0.316,-61.33854843750032
0.32,-60.06413437500032
0.324,-68.58464218750032
0.328,-70.14372421875032
0.332,-75.47136093750032
0.336,-65.09098984375032
0.34,-78.40544296875032
0.344,-74.58171250000032
0.348,-74.56120468750032
0.352,-71.00944687500032
0.356,-75.63395859375032
0.36,-69.10807968750032
0.364,-78.38444687500032
0.368,-72.23015000000032
0.372,-75.77360703125032
0.376,-77.25261093750032
0.38,-79.57487656250032
0.384,-78.71843125000032
0.388,-65.46598984375032
0.392,-79.26237656250032
0.396,-71.72087265625032
0.4,-70.83122421875032
0.404,-60.12565781250032
0.408,-69.78434921875032
0.412,-69.34977890625032
0.416,-59.92155625000032
0.42,-66.28337265625032
0.424,-68.19352890625032
0.428,-70.46696640625032
0.432,-69.87516953125032
0.436,-66.41765000000032
0.44,-71.12565781250032
0.444,-66.65641953125032
0.448,-73.35905625000032
0.452,-60.07731796875032
0.456,-60.64763046875032
0.46,-65.38005234375032
0.464,-62.34587265625032
0.468,-60.92448593750032
0.472,-61.51384140625032
0.476,-66.19548203125032
0.48,-63.30436875000032
0.484,-58.31169296875032
0.488,-65.67692734375032
0.492,-62.77653671875032
0.496,-63.25651718750032
0.5,-63.02800156250032
0.504,-59.73747421875032
0.508,-64.72331406250032
0.512,-68.61735703125032
0.516,-58.74040390625032
0.52,-56.83757187500032
0.524,-62.67497421875032
0.528,-70.43718125000032
0.532,-62.19206406250032
0.536,-65.84098984375032
0.54,-63.02653671875032
0.544,-75.39128281250032
0.548,-64.20866562500032
0.552,-64.12175156250032
0.556,-68.66667343750032
0.56,-78.40056015625032
0.564,-63.23942734375032
0.568,-66.85954453125032
0.572,-70.57682968750032
0.576,-68.65007187500032
0.58,-71.42888046875032
0.584,-61.11198593750032
0.588,-60.94499375000032
0.592,-63.86638046875032
0.596,-71.40056015625032
0.6,-67.90934921875032
0.604,-58.72429062500032
0.608,-76.06999375000032
0.612,-78.48503281250032
0.616,-77.11784531250032
0.62,-51.95475937500032
0.624,-68.02067734375032
0.628,-64.72331406250032
0.632,-66.80681015625032
0.636,-69.18473984375032
0.64,-80.08415390625032
0.644,-73.41911484375032
0.648,-68.68278671875032
0.652,-67.03434921875032
0.656,-69.75212265625032
0.66,-69.24284531250032
0.664,-70.31755234375032
0.668,-73.25944687500032
0.672,-75.71598984375032
0.676,-74.50895859375032
0.68,-74.13200546875032
0.684,-71.15104843750032
0.688,-69.37419296875032
0.692,-76.18083359375032
0.696,-80.87175156250032
0.7,-68.80143906250032
0.704,-72.72282578125032
0.708,-81.31511093750032
0.712,-84.81462265625032
0.716,-76.41716171875032
0.72,-66.60759140625032
0.724,-78.30925156250032
0.728,-78.68620468750032
0.732,-74.02360703125032
0.736,-70.29265000000032
0.74,-78.59977890625032
0.744,-78.64860703125032
0.748,-76.40251328125032
0.752,-80.60759140625032
0.756,-86.29216171875032
0.76,-90.98893906250032
0.764,-88.41325546875032
0.768,-75.12370468750032
0.772,-79.26432968750032
0.776,-79.06755234375032
0.78,-84.22477890625032
0.784,-77.71159531250032
0.788,-79.12907578125032
0.792,-79.57341171875032
0.796,-88.11052109375032
0.8,-84.02018906250032
0.804,-77.91227890625032
0.808,-86.98552109375032
0.812,-86.62223984375032
0.816,-83.46403671875032
0.82,-82.23307968750032
0.824,-93.31999375000032
0.828,-99.78874375000032
0.832,-80.23015000000032
0.836,-73.26774765625032
0.84,-76.63981796875032
0.844,-79.52311875000032
0.848,-70.72038437500032
0.852,-59.13347031250032
0.856,-78.06462265625032
0.86,-86.53776718750032
0.864,-84.48259140625032
0.868,-80.33757187500032
0.872,-87.60856796875032
0.876,-86.14714218750032
0.88,-83.34831406250032
0.884,-93.34489609375032
0.888,-85.27751328125032
0.892,-90.75602890625032
0.896,-86.50309921875032
0.9,-86.39030625000032
0.904,-87.25944687500032
0.908,-99.05436875000032
0.912,-98.46110703125032
0.916,-93.52556015625032
0.92,-85.15397812500032
0.924,-93.71989609375032
0.928,-83.86345078125032
0.932,-86.60710312500032
0.936,-87.75749375000032
0.94,-98.56950546875032
0.944,-93.03679062500032
0.948,-87.97282578125032
0.952,-86.81266953125032
0.956,-94.76872421875032
0.96,-95.26725937500032
0.964,-93.99723984375032
0.968,-83.64714218750032
0.972,-92.41618515625032
0.976,-88.60173203125032
0.98,-92.66716171875032
0.984,-87.37077500000032
0.988,-84.50895859375032
0.992,-95.55388046875032
0.996,-85.60222031250032
1.0,-81.56511093750032
1.004,-87.44841171875032
1.008,-88.49723984375032
1.012,-98.92057968750032
1.016,-83.27458359375032
1.02,-91.74235703125032
1.024,-89.35661484375032
1.028,-91.78337265625032
1.032,-93.19645859375032
1.036,-93.65056015625032
1.04,-97.22526718750032
1.044,-95.31169296875032
1.048,-99.91130234375032
1.052,-95.68766953125032
1.056,-99.06315781250032
1.06,-105.51872421875032
1.064,-103.30534531250032
1.068,-106.13054062500032
1.072,-98.20817734375032
1.076,-106.25700546875032
1.08,-105.78679062500032
1.084,-93.19548203125032
1.088,-96.43327500000032
1.092,-105.13249375000032
1.096,-98.97770859375032
1.1,-104.49089218750032
1.104,-97.71013046875032
1.108,-105.86491562500032
